-6544.806553470944, -6436.484027830707, -7030.949136829274, -6932.631407364334, -6496.708867189586, -7434.406706941523, -6881.146613910077, -7207.956849493547
-6099.208834694139, -5951.845295416629, -6411.033937422948, -6398.138812580613, -5981.889910252871, -6698.30767240927, -6339.135956235086, -6494.953231863187
-5810.432350337423, -5713.02683948105, -6029.140571423484, -6032.770526714061, -5705.299079272049, -6211.931653793648, -6107.928244789882, -6042.712169292986
-5609.485906570883, -5491.929933052847, -5791.211579560038, -5877.809715512641, -5563.711464445458, -5991.379668872198, -5902.5027508743715, -5814.530226865061
-5486.615598881575, -5391.5584088789865, -5681.435251253226, -5794.410822155611, -5464.174136268982, -5821.935846540327, -5796.265149553902, -5577.035941078741
-5406.191785319232, -5342.868496758983, -5581.352093272097, -5688.9826515646, -5431.549817166334, -5698.265523799357, -5697.249276103198, -5553.363621314805
-5436.781505940984, -5291.072256917545, -5556.793709602241, -5679.617013556874, -5349.433714909855, -5612.394441318239, -5665.473189993032, -5506.159832865431
-5360.550634027435, -5216.594765795149, -5479.764420524738, -5633.5701860287545, -5335.992430331534, -5551.602407771881, -5563.984817716224, -5581.395532535028
-5242.300459001303, -5169.414816682856, -5445.272668930376, -5651.101374085528, -5295.389916202971, -5484.209485546011, -5571.908391909069, -5319.830222580212
-5198.56134830898, -5158.737988744337, -5455.464476612612, -5594.514911737108, -5299.401219834906, -5462.391183424305, -5571.2584940822135, -5241.326060318368
-5230.931146392854, -5203.035748539679, -5527.634996219858, -5643.808463119604, -5284.286046288515, -5396.780418066848, -5584.152602225015, -5181.250331477353
-5297.844894107081, -5122.247737515234, -5356.451176217215, -5608.912658249122, -5396.191397905275, -5412.1666546362485, -5545.3363926619795, -5318.316377282046
-5168.56497467706, -5048.64341871744, -5362.286981926229, -5569.499324242056, -5345.628918976375, -5368.838731581224, -5601.719644868189, -5082.431223516915
-5210.344655236049, -5049.823151272544, -5396.4400287323115, -5569.545967913488, -5332.795722667787, -5371.0671317192855, -5532.013098032992, -5169.858464605994
-5178.655457156326, -4974.671668074582, -5330.68215194607, -5636.791242353323, -5269.417974895972, -5331.655245439994, -5623.5046856219715, -5089.290506639287
-5147.51760719531, -5001.296129882194, -5301.868133990487, -5570.449846626917, -5301.658371773135, -5326.810506864657, -5618.007368911761, -5169.282956753761
-5185.966094485573, -4978.917335814677, -5290.4281747418045, -5591.927499915471, -5248.807921185605, -5302.472653932211, -5523.931337055967, -5090.160409694902
-5155.377221905495, -4967.074055653248, -5357.309571723998, -5598.278003894929, -5253.903920037434, -5399.719372701172, -5526.852495601928, -5039.538850163617
-5153.730996780391, -4899.357476824901, -5290.678774661301, -5543.670553984814, -5286.8535896806225, -5322.914867735167, -5575.0018901336625, -5119.7449205956655
-5133.9603241790655, -4934.638624452707, -5262.501811754587, -5535.6074831515325, -5323.846250302705, -5279.1030151104, -5571.5222542326455, -5068.741670678318
-5193.513736874872, -4917.4684017833615, -5289.599149703075, -5588.428331171034, -5251.997546877555, -5283.237186839643, -5554.608453194087, -4974.271096875324
-5125.82919952423, -4930.976847867491, -5302.945856778778, -5562.601726891994, -5266.964496329658, -5299.03264938913, -5557.42059176618, -5029.856980603119
-5121.446279399099, -4969.250953456545, -5302.00563020328, -5549.630922427428, -5241.421246860828, -5296.942853166573, -5523.530680630287, -5045.068714846671
-5116.281631028884, -4905.876809875057, -5278.957922181102, -5514.886088511853, -5282.101866014617, -5237.59823071584, -5498.600532730189, -4972.333376440426
-5155.10651100399, -4837.863845527266, -5283.751905195071, -5561.496257120522, -5270.334620625272, -5359.725130888632, -5504.755798727401, -4996.521098370519
-5203.2494897288225, -4923.529469144077, -5211.794948191778, -5517.142141698741, -5241.983192523476, -5263.272535778345, -5480.7560590218945, -4927.719802888856
-5155.674600922689, -4845.802290041569, -5303.657895681117, -5547.821227007332, -5231.398128856923, -5286.251548321409, -5502.404531487414, -4985.137035613044
-5130.8062946401615, -4824.436058068625, -5234.265838976172, -5504.2567917511815, -5252.084048263231, -5251.427346889974, -5532.236448678492, -4994.940255674666
-5115.684049969045, -4844.024316219654, -5287.884350533409, -5546.423275227325, -5233.499372818304, -5245.340348982371, -5481.5757833868665, -4964.755578091992
-5189.976169826633, -4872.296020641439, -5254.160633003893, -5545.438810484581, -5297.475370913831, -5346.216302364666, -5495.421225414555, -4952.173677219492
-5133.263936976367, -4889.003939321977, -5309.743454676671, -5501.71050274868, -5239.973983915335, -5212.7215096126865, -5589.757067246579, -4934.685875965055
-5123.802164238071, -4854.731445624957, -5230.3373587756305, -5516.578351477282, -5239.626534762118, -5236.8131245010545, -5485.045771196647, -4994.0378503617285
-5117.972670333545, -4973.42294299122, -5262.468848073706, -5539.100149711208, -5237.16633955193, -5247.696126184993, -5491.576295335046, -4980.550661053464
-5137.854572152386, -4799.77252198917, -5232.386377567619, -5513.398718717997, -5239.606491049342, -5263.582574351303, -5538.6693534947, -4992.956401250533
-5191.032406691401, -4801.866187532626, -5244.232715010644, -5524.417570646721, -5272.175054012823, -5219.227429651645, -5562.064187045499, -4957.859995596601
-5134.386829087317, -4882.469739359687, -5252.573742413771, -5493.125627841902, -5235.196221987827, -5228.2149549299775, -5570.4459931284255, -4965.263098376955
-5228.683106765971, -4804.583727975784, -5251.787893461628, -5538.403792936981, -5251.165931174179, -5216.470299981628, -5565.433324015084, -4935.9240821070025
-5141.229065899363, -4851.842469915591, -5236.171730060873, -5593.937622840602, -5236.319197533252, -5229.503106473517, -5527.555915351093, -4921.407732011073
-5138.486916388056, -4802.156270647172, -5245.053445455102, -5494.8035937283785, -5227.459290619356, -5223.703593580829, -5525.537145017334, -5023.142197933046
-5132.663089011183, -4739.549362280548, -5297.237162593216, -5516.416851785349, -5245.999700591162, -5299.497072027896, -5487.070463455594, -5042.049122682785
