-3029.7266145573158, -3336.0997882418105, -723.7583689958111, -2747.539780263794, -805.010913621412, -973.1571268639315, -1845.6517858825994, -658.3677116036177
956.3255784145916, -1543.505964549469, 28.426628678941057, -1399.7529695500598, 205.5713183435218, 140.1624909082332, 25.972288052902552, 123.07684602454734
2385.484208690683, -737.8078772100289, 231.28727644691335, -354.1370710752201, 542.2570718343218, 622.8241561223883, 475.71670701639937, 484.12091422291013
3510.555836113304, -183.41824549663724, 498.4667756893526, 175.01409891564484, 662.0010468477027, 767.9756275703936, 624.0309590449917, 609.4030978819845
4479.562847292424, 291.3234128114297, 618.8729175414942, 418.1375172738384, 870.1680144979864, 921.0417242270814, 711.3616808650804, 684.17970890478
5446.501316599903, 468.11688997269084, 666.4062686022338, 473.26329272712076, 984.209143036107, 940.2716552621787, 745.8926998081827, 702.0816912107073
6436.701625152799, 620.1057949520888, 690.6885629186685, 601.8744287294347, 988.9542263993433, 947.3485790271244, 743.5384982806669, 810.3628600391936
7423.6277291325505, 747.8989951040855, 787.1260620792619, 719.5749350714603, 1036.8582744074167, 1025.6089024047765, 758.9759707682376, 797.59069079663
8250.460249889074, 862.2122781009662, 808.8211092510186, 689.8345188678759, 1073.0672997812342, 1038.8021562726894, 696.9600612518686, 740.9608390686767
9064.348185124365, 948.8603253498094, 816.0165932975567, 659.7633431365631, 1053.422533918437, 1054.1362472011522, 729.9528523166214, 815.1135277359206
9561.335775399639, 1010.0061768895937, 826.7707870186837, 749.4024533631758, 1062.9295403816884, 1109.3696727734698, 724.4708084353077, 830.3185411491946
9840.854118453852, 1010.9030701327143, 742.827272758287, 802.4948230701187, 1120.7793694583654, 1101.5133884396573, 750.5940379076924, 845.8478630856854
10230.991197519194, 1061.0327007732512, 712.4780929743537, 777.7318171769178, 1136.4820940985817, 1094.8496507038765, 636.0111700131272, 847.8609914015424
10386.490931941184, 1065.3489212971228, 701.2334390878925, 759.2074993326304, 908.4788391313549, 1025.336489905381, 767.4715515351352, 808.5755822733574
10546.03230919376, 1116.616868595167, 817.1645566718855, 758.7731938033405, 1094.1751662905413, 1061.8400991616368, 669.6750336505697, 778.3753221433606
10578.12542536908, 1111.7273012776789, 664.131593829811, 768.4332617373157, 1083.0347240653973, 1067.9804482643463, 774.174784749295, 685.9482479277251
10661.835215344954, 1075.1296397962083, 731.8824993137825, 834.3512627676389, 1167.3843857827947, 1031.3634361586198, 626.7383690995058, 793.5820250621327
10496.736251503735, 1129.5197922677046, 834.1351935178193, 853.8528730941549, 1087.471077449667, 1024.1975165567399, 843.8050647141062, 848.9636031765366
10768.912659320478, 1143.8917151088876, 801.1948692236201, 809.8192301326944, 1185.704156556657, 1091.2661431015758, 807.5381857081874, 781.2452026982123
10548.09944363903, 1147.0967591358537, 783.7230178154537, 860.3138259798201, 1182.7390861582337, 1109.0358929831928, 803.8772612229227, 775.9790586712371
10755.459404107858, 1117.1750448673683, 743.3378968768409, 752.4881642849826, 1198.61258867227, 1092.5347113388716, 883.0573632915088, 780.8260320949656
10670.29495777691, 1131.78221083457, 812.8896989648982, 907.8387910919091, 1066.4867711048194, 1090.74769655404, 869.0504022829697, 744.6264914335663
10632.497582462274, 1169.208114675601, 853.736477231517, 860.6199880527946, 1177.334289939084, 1108.637570121646, 910.9580597715687, 837.625518668307
10812.17779430269, 1155.9152159733756, 898.9845744216686, 791.3035909227751, 1095.635925179233, 1118.8117326909226, 904.5130702260891, 848.0615697568619
10886.906129852036, 1004.9280900505565, 846.4751502416343, 903.2432230620051, 1019.4408577025131, 1140.9494236192477, 868.7953212581463, 830.5153554822529
10601.687828642254, 1100.274639436934, 772.5751659563551, 887.4124041048043, 1124.0896054956859, 1111.9235830631033, 837.3055219395384, 814.8601493985236
10751.478689813675, 1148.7429800981386, 839.9300366711121, 879.4671394750496, 1128.4377397788705, 1095.238412200429, 903.9886668932404, 825.9120363989847
10457.839109244342, 1134.1526403569112, 864.0577882655106, 838.7210355076168, 1154.4147533184123, 1100.9817866511623, 831.0251218262858, 824.0772950644761
10586.318457243782, 1162.9809419760006, 882.1283871657183, 922.4256799241045, 1165.469488919078, 1052.9851500135449, 745.565820072861, 838.5406677131734
10577.971264014215, 1107.8520952132485, 819.1666920129114, 917.5162711361477, 1119.2187438382193, 1008.2491629166882, 716.5074942874802, 742.4856724495347
10679.820169294648, 1152.7722407772067, 862.7722100666703, 892.8476026927773, 1201.1232306337697, 905.0354328133171, 894.6855988604538, 750.4817957093022
10762.703584937894, 1168.7423826451513, 866.076177265315, 941.8172171402266, 1220.253629999583, 1094.1087956890688, 873.4948975801931, 798.143867931404
10652.070366839907, 1116.1208776433252, 866.7596607112513, 914.3192830152775, 1113.739016901021, 1141.5725407345676, 920.8259286412917, 818.7429951678358
10502.69829776578, 1129.490746473693, 857.952369453153, 946.3819678332496, 1225.311918067239, 1107.3892611610888, 932.4123110974931, 801.3627828978375
10676.51892117428, 1080.1589935559787, 832.0053745837439, 935.0518454454884, 1178.0778665984044, 1038.751391696853, 761.7213994556668, 813.1020327346382
10580.326174484462, 1190.7512743141767, 807.6042326605852, 921.675461174768, 1181.2266404899194, 1116.8618354154014, 924.5465823644231, 860.9036026527626
10671.068464678618, 1174.6325290461891, 824.7692850953302, 902.3817603142043, 1203.6846839484963, 1132.7369077081635, 883.9789833181999, 905.9762653085626
10736.699221949764, 1177.327762983157, 799.8465652075171, 911.5184966639746, 1160.659463662338, 1126.2254515365348, 932.9384430417523, 913.9385478312873
