-8951.831014827729, -9063.644038018554, -8894.032369701054, -9026.62731064545, -9030.168157507373, -9385.185543084293, -8839.656346692498, -8936.049344319028
-8550.922806890494, -8595.44413724391, -8576.29845033804, -8764.791253310306, -8573.959293026008, -8940.501374804686, -8392.803811443175, -8539.456655478565
-8430.872478596088, -8315.571950364996, -8241.150744346978, -8377.088865569063, -8278.853664196105, -8625.985546445565, -8181.0175802101885, -8395.204417768615
-8218.364719696452, -8129.515399994866, -8113.78065453984, -8195.441289278479, -8112.544151538447, -8390.085066965727, -8024.224704154141, -8366.468842667866
-8007.472367157745, -8065.4436611060055, -8054.15421066256, -8099.014064738093, -8153.309946841272, -8306.245380580996, -7867.3586309143, -8023.614050022197
-7901.706318770996, -7926.580217862793, -7838.488227466712, -8031.022989559061, -7946.517614051992, -8234.60058763711, -7751.556064340314, -7901.303665207825
-7822.399466416691, -7828.401703397269, -7738.840164476175, -7976.006373122381, -7977.121877908457, -8066.170322868463, -7682.486140435476, -7828.0298124889105
-7777.189852878235, -7727.254287183623, -7680.051765179256, -7887.313381700844, -7800.56775953496, -8117.91353944651, -7674.724572196907, -7767.061777852115
-7739.0555493566735, -7743.321253534526, -7770.003798654039, -7787.996132523344, -7810.984853388178, -7946.367188602991, -7591.573785177446, -7745.965746937783
-7667.478879228474, -7727.3499725670035, -7611.091962995941, -7729.273127016342, -7703.206579964638, -7961.098261660744, -7589.583785053449, -7749.239173229672
-7596.536231758812, -7681.2638968075125, -7658.355029686997, -7720.309928123828, -7615.938987767058, -7780.13089710703, -7607.056840848501, -7570.44436794482
-7559.041299344572, -7592.524730803477, -7637.936360147086, -7660.311009982498, -7585.512498414118, -7814.764558861527, -7493.957222052316, -7647.251508332413
-7496.880064776343, -7500.77344051707, -7567.328756802404, -7625.063906039807, -7608.670104885348, -7728.937322885451, -7508.783370590059, -7537.955099577757
-7520.786120034797, -7507.4311051594, -7510.141565458486, -7573.26480636325, -7569.293000403021, -7911.263468095228, -7517.323597408017, -7489.823220662409
-7669.099135494033, -7495.478179094159, -7433.260464972601, -7575.393815623708, -7502.719793182328, -7886.963116799654, -7483.44293787619, -7598.588149715846
-7426.855216584748, -7479.169464610512, -7463.782594718507, -7524.575500464947, -7553.858734354247, -7678.881924818587, -7375.1983233842, -7444.2390912649935
-7448.291068287083, -7461.136165372945, -7358.656153823471, -7511.5329620882, -7442.903989818476, -7584.35869506203, -7518.873020250131, -7449.0345992192215
-7429.550628963931, -7524.931325455886, -7383.9538984741985, -7503.641333641531, -7409.625288853637, -7614.353141819611, -7360.9309826731605, -7515.686519952403
-7390.358808521824, -7366.813384149096, -7387.889016632519, -7514.924424374434, -7474.183487165432, -7540.539446512247, -7399.407029061016, -7439.899767367118
-7381.260034247471, -7359.297957820194, -7373.988887710827, -7446.5668302939475, -7382.363488124291, -7626.862233232434, -7328.3830257510335, -7364.53829229411
-7392.653905208202, -7401.93344486287, -7458.156033140732, -7472.774482188694, -7347.12355955073, -7509.161114976845, -7423.960687286177, -7376.126483019101
-7543.764449136511, -7360.180792908781, -7298.610764547411, -7428.7194606812845, -7375.704848812985, -7528.986522170571, -7375.127282952029, -7390.549721811133
-7410.713556633999, -7305.2512925690135, -7289.353067812578, -7395.500648911604, -7334.834309213136, -7482.910458716384, -7385.108882589907, -7355.949452364921
-7382.398600431554, -7347.968253712455, -7254.502624519775, -7537.183010479303, -7299.437323630608, -7449.777232550039, -7390.754472477037, -7420.941872950679
-7304.694612342748, -7279.842030967507, -7259.395146014359, -7411.843189489903, -7295.409149537469, -7414.343992212759, -7310.551787688503, -7280.157937164462
-7269.567207686457, -7565.934099254923, -7376.576979701361, -7385.940680222722, -7287.778067817805, -7461.490401353092, -7254.095046850481, -7345.580438222381
-7361.89415458604, -7397.539168239571, -7216.452043756211, -7784.683957454203, -7380.856376381174, -7372.815465073673, -7265.762827232673, -7332.363924304583
-7271.361008013629, -7233.35989413535, -7251.601402226587, -7339.108828456978, -7279.481900435071, -7363.125815837609, -7265.259428477638, -7353.4846414407975
-7276.106083785037, -7284.047273335684, -7250.113609261861, -7358.116897842667, -7265.261966568808, -7453.811150575282, -7249.135006690529, -7359.043632587269
-7300.27909695163, -7353.461279246687, -7190.589400314377, -7312.163294709954, -7285.012549148593, -7389.727249189007, -7215.85959512921, -7318.047692017871
-7259.910889074753, -7288.439885909355, -7285.041852201416, -7291.749630386702, -7256.612390095882, -7322.7669495914615, -7300.133345596758, -7316.897173666
-7276.740414596105, -7373.291547835599, -7181.4711426398435, -7294.18401063381, -7320.406861547959, -7340.82250045133, -7229.875354344478, -7196.602040852484
